Aphrika	Afrika
1870 watakuna	1870-1879
Khallwa	Zwaluwen (zangvogels)
Pintikustis	Pinksteren
Wara	Broek (kledingstuk)
Chunkawata	Decennium
Almindru	Amandelboom
Pierre-Auguste Renoir	Pierre-Auguste Renoir
Lukaspa qillqasqan	Evangelie volgens Lucas
Veda	Veda's
58 kñ	58 v.Chr.
Gela	Gela
Concepción pruwinsya	Concepción (provincie van Chili)
Inti micha	Zonne-energie
52 kñ	52 v.Chr.
Urin Hatunmayu suyu	Rio Grande do Sul
Amarumayu suyu (Brasil)	Amazonas (Brazilië)
Upyana	Drank
Wakichi	Computerprogramma
Urdun mayu	Jordaan (rivier)
6 kñ	6 v.Chr.
34 kñ	34 v.Chr.
Challaku	Strand (kust)
Kusasqa tika	Baksteen
Will Smith	Will Smith
Lunp'u	Ellips (wiskunde)
Ceará suyu	Ceará
Amapá suyu	Amapá (staat)
59 kñ	59 v.Chr.
57 kñ	57 v.Chr.
Pulpu	Octopoda
Ratata	Lava
Wanqhana	Hefboom
Hobart	Hobart (Australië)
1810 watakuna	1810-1819
Akllanakuy	Verkiezing
Manaus	Manaus (gemeente)
Porto Alegre	Porto Alegre (gemeente)
Miray	Vermenigvuldigen
Ñukini	Nieuw-Guinea
Atuqwan Allquwan (kuyuchisqa siq'isqa)	Frank en Frey
Apustulkunap rurasqankuna	Handelingen van de apostelen
Taripay amachaq	Advocaat (beroep)
Samk'ay wasi	Gevangenis
Sahara Arabya Dimukrata Republika	Arabische Democratische Republiek Sahara
5 kñ	5 v.Chr.
Kawsaykuq tantalli	Weefsel (biologie)
23 kñ	23 v.Chr.
Bahia suyu	Bahia (staat)
Buffalo (New York)	Buffalo (New York)
Joan Crawford	Joan Crawford
John Wayne	John Wayne
Q'illay takay	Smederij
Thirty Seconds to Mars	Thirty Seconds to Mars
Kumunista Maniphistu	Manifest van de Communistische Partij
Édouard Manet	Édouard Manet
Rumiyasqa	Fossiel
Dilma Rousseff	Dilma Rousseff
Pierre (South Dakota)	Pierre (South Dakota)
Qichuy	Aftrekken (wiskunde)
Muru	Zaad (plant)
65 kñ	65 v.Chr.
Aqri suyu	Acre (staat)
Runa kuchuy	Chirurgie
29 kñ	29 v.Chr.
Tampere	Tampere
Chakana	Kruis (symbool)
Ruturina	Schaar (gereedschap)
Edward Jenner	Edward Jenner
Allpa wapsi	Aardgas
Pachar	Marmer
Miyu	Vergif
53 kñ	53 v.Chr.
90 kñ	90 v.Chr.
Q'icha	Diarree
Carson City (Nevada)	Carson City (Nevada)
Alagoas suyu	Alagoas
Dumbo	Dombo
Werner Heisenberg	Werner Heisenberg
Virginia Woolf	Virginia Woolf
Frank Sinatra	Frank Sinatra
7 kñ	7 v.Chr.
9 kñ	9 v.Chr.
Ispa	Urine
1850 watakuna	1850-1859
María Eva Duarte	Eva Perón
Pernambuco suyu	Pernambuco
Daniel Defoe	Daniel Defoe
Anhui pruwinsya	Anhui
32 kñ	32 v.Chr.
91 kñ	91 v.Chr.
Orangutan	Orang-oetans
Mat'i	Voorhoofd
Topeka (Kansas)	Topeka (Kansas)
Salmukuna	Psalmen
Mungul suyu ukhupi	Binnen-Mongolië
Wanthi unquy	Syfilis
Raleigh (North Carolina)	Raleigh (North Carolina)
Sulla	Dauw
Waq'akay	Schizofrenie
Santa Catarina suyu	Santa Catarina (Brazilië)
84 kñ	84 v.Chr.
48 kñ	48 v.Chr.
Táchira suyu	Táchira
26 kñ	26 v.Chr.
Apure suyu	Apure (staat)
70 kñ	70 v.Chr.
55 kñ	55 v.Chr.
11 kñ	11 v.Chr.
Cortina d'Ampezzo	Cortina d'Ampezzo
Puytu	Ruit (meetkunde)
Wasichay	Gebouw
Alaymuska rumi	Graniet
Hailé Selassié I	Haile Selassie
Q'illay kañina	Munt (betaalmiddel)
San Juan (Burinkin)	San Juan (Puerto Rico)
69 kñ	69 v.Chr.
16 kñ	16 v.Chr.
Emilio Butragueño	Emilio Butragueño
35 kñ	35 v.Chr.
13 kñ	13 v.Chr.
Andriy Shevchenko	Andrij Sjevtsjenko
Bydgoszcz	Bydgoszcz
Heinrich Hertz	Heinrich Hertz
Nottingham	Nottingham
Henri Becquerel	Antoine Henri Becquerel
John Dalton	John Dalton
Riwista	Tijdschrift
Franz Liszt	Franz Liszt
Bobby Fischer	Bobby Fischer
17 kñ	17 v.Chr.
Linz	Linz
67 kñ	67 v.Chr.
88 kñ	88 v.Chr.
96 kñ	96 v.Chr.
54 kñ	54 v.Chr.
87 kñ	87 v.Chr.
Mama aqha	Azijn
24 kñ	24 v.Chr.
77 kñ	77 v.Chr.
José Luis Rodríguez Zapatero	José Luis Rodríguez Zapatero
Federico García Lorca	Federico García Lorca
Chupi	Soep (voedsel)
Borussia Dortmund	Borussia Dortmund
Michael Jordan	Michael Jordan
Rio de Janeiro suyu	Rio de Janeiro (staat)
Uquti unquy	Aambei
Taripay suntur	Rechtbank
Moysespa kimsa ñiqin qillqasqan	Leviticus
Saphi	Wortel (plant)
Stanford Yachay Suntur	Stanford-universiteit
60 kñ	60 v.Chr.
Frank Lampard	Frank Lampard
Miqu	Zetmeel
56 kñ	56 v.Chr.
98 kñ	98 v.Chr.
51 kñ	51 v.Chr.
Wiru	Buis (voorwerp)
Rodospi Kolossos	Kolossus van Rodos
Nicolas Poussin	Nicolas Poussin
Jacques Offenbach	Jacques Offenbach
Pacha q'uñichiy	Broeikaseffect
Julia Gillard	Julia Gillard
Hamlet	Hamlet
Hua Guofeng	Hua Guofeng
Goiás suyu	Goiás (staat)
Świnoujście	Świnoujście
Kulantru	Koriander
Sikuanalisis	Psychoanalyse
K'awchisuyt'u	Spitsmuizen
81 kñ	81 v.Chr.
62 kñ	62 v.Chr.
95 kñ	95 v.Chr.
71 kñ	71 v.Chr.
97 kñ	97 v.Chr.
Hendrik Lorentz	Hendrik Lorentz
Fujian pruwinsya	Fujian (China)
Emiliano Zapata	Emiliano Zapata
P'uchquy	Fermentatie
Hunt'a rimay	Zin (taalkunde)
K'isura	Gram (eenheid)
86 kñ	86 v.Chr.
80 kñ	80 v.Chr.
Llasaq yawar	Hypertensie
Paul Newman	Paul Newman
Reims	Reims
74 kñ	74 v.Chr.
64 kñ	64 v.Chr.
99 kñ	99 v.Chr.
76 kñ	76 v.Chr.
79 kñ	79 v.Chr.
61 kñ	61 v.Chr.
Babilunpa warkhuq muyankuna	Hangende tuinen van Babylon
50 kñ	50 v.Chr.
Pariwana	Phoenicopterus
Talkawanu	Talcahuano
Szombathely	Szombathely
Anwar Sadat	Anwar Sadat
Huwanpa Apokalipsisnin	Openbaring van Johannes
Paqu yachaq	Sjamanisme
Gobi	Gobi
Kaqlla simi	Synoniem (taalkunde)
Siki	Bil (anatomie)
Kawitu	Bed
Umalliq ranti	Vicepresident
82 kñ	82 v.Chr.
Hainan pruwinsya	Hainan
Much'aykusqayki Mariya	Weesgegroet
Caravaggio	Caravaggio (schilder)
Ruray	Arbeid (natuurkunde)
149 kñ	149 v.Chr.
101 kñ	101 v.Chr.
Ichhuna	Sikkel (werktuig)
K'uskiykuy	Wetenschappelijk onderzoek
Ninat'uru	Magma (gesteente)
Arsi	Esdoorn (geslacht)
Thansa	Struik
Ch'aqu	Klei
Piyu XI	Paus Pius XI
Qaqa paluma	Rotsduif
Millma	Wol
Purutu	Gewone boon
Chuqu	Kegel (ruimtelijke figuur)
83 kñ	83 v.Chr.
92 kñ	92 v.Chr.
93 kñ	93 v.Chr.
94 kñ	94 v.Chr.
78 kñ	78 v.Chr.
Maranhão suyu	Maranhão (staat)
Kakaw	Cacaoboom
Gansu pruwinsya	Gansu
Yuraq yawar kawsaykuq	Witte bloedcel
Evo Morales	Evo Morales
66 kñ	66 v.Chr.
85 kñ	85 v.Chr.
89 kñ	89 v.Chr.
72 kñ	72 v.Chr.
73 kñ	73 v.Chr.
68 kñ	68 v.Chr.
Anatole France	Anatole France (schrijver)
Sheffield	Sheffield
75 kñ	75 v.Chr.
York	York (Verenigd Koninkrijk)
Rawrana	Brandstof
Roraima suyu	Roraima (staat)
Uqi	Grijs
Q'apachana	Specerij
Thomas More	Thomas More
Llama	Lama (dier)
James Cameron	James Cameron
Kuchus	Elleboog
Frederic Mistral	Frédéric Mistral
Kura	Priester
Moysespa pichqa ñiqin qillqasqan	Deuteronomium
Palistina kamachikuy	Palestijnse Autoriteit
Saint-Étienne	Saint-Étienne
Piauí suyu	Piauí (staat)
Fernando Torres	Fernando Torres
Olympia (Washington)	Olympia (Washington)
Han runa	Han-Chinezen
Rita Hayworth	Rita Hayworth
Kawsay pacha	Biosfeer
Johnny Cash	Johnny Cash
Audrey Hepburn	Audrey Hepburn
Manati	Lamantijnen
Belo Horizonte	Belo Horizonte (gemeente)
Sapra	Baard (haargroei)
Nîmes	Nîmes
Le Havre	Le Havre
Mato Grosso suyu	Mato Grosso (staat)
Griguryu I	Paus Gregorius I
Long Thanh antanka pampa	Internationale Luchthaven Long Thành
Nicolas Cage	Nicolas Cage
Climinti	Paus Clemens I
201 kñ	201 v.Chr.
202 kñ	202 v.Chr.
Truyanu maqanakuy	Trojaanse Oorlog
Pirqa	Muur (bouwsel)
Harbin	Harbin
Ivan Pavlov	Ivan Pavlov
Golda Meir	Golda Meïr
1600 watakuna	1600-1609
Yatawaki	Orkest
146 kñ	146 v.Chr.
Sesto San Giovanni	Sesto San Giovanni
Cinisello Balsamo	Cinisello Balsamo
Qhisqa	Kwarts
Yawar ch'unqaq	Bloedzuigers
Waranqa	1000 (getal)
Ephesos Artemis manqus wasi	Tempel van Artemis in Efeze
George Bush	George Bush
Yawar puka	Hemoglobine
Bambi	Bambi (film)
Ch'akiy	Droogte
Yana piminta	Peper
Puka umiña	Robijn (korund)
Moysespa tawa ñiqin qillqasqan	Numeri
Santu	Heilige (christendom)
Tiksi k'atacha	Elementair deeltje
Kevin Rudd	Kevin Rudd
Kusma qara	Korstmos
Inkisisyun	Inquisitie
Raphi q'umir	Bladgroen
Ellen Johnson-Sirleaf	Ellen Johnson Sirleaf
Juanes	Juanes
110 kñ	110 v.Chr.
Chaqna antawa	Vrachtauto
Yunnan pruwinsya	Yunnan
106 kñ	106 v.Chr.
Tantanakuy	Organisatie
Ch'uya Ispiritu suyu	Espírito Santo (staat)
Rondônia suyu	Rondônia
Wiru yura rikch'aq ayllu	Grassenfamilie
Aleksandriya pharu	Pharos van Alexandrië
Ingrid Bergman	Ingrid Bergman
Rimana yapaq	Morfeem
Sophia Loren	Sophia Loren
Chinchay Hatunmayu suyu	Rio Grande do Norte
Pachapanta	Horizon (lijn)
Zulia suyu	Zulia (staat)
Barinas suyu	Barinas (staat)
Ñansa phaqcha	Victoriawatervallen
Wayra micha	Windenergie
200 kñ	200 v.Chr.
Urin Mato Grosso suyu	Mato Grosso do Sul
Mijeil Saakashvili	Micheil Saakasjvili
Basaltu	Basalt (gesteente)
Harry Potter yachaqpa ruminwan	Harry Potter en de Steen der Wijzen (boek)
1700 watakuna	1700-1709
Plymouth	Plymouth (Verenigd Koninkrijk)
Robert Boyle	Robert Boyle
Shandong pruwinsya	Shandong
Richmond (Virginia)	Richmond (Virginia)
Esopus	Aesopus
Gustave Flaubert	Gustave Flaubert
China uywa	Vrouwelijk (biologie)
Pachakchaki	Duizendpoten
Fortaleza (Ceará)	Fortaleza (gemeente)
Marq'a	Arm (ledemaat)
Angkor Wat	Angkor Wat (tempel)
Derby	Derby (Verenigd Koninkrijk)
Amedeo Avogadro	Amedeo Avogadro
Sallqa akllay	Natuurlijke selectie
Yaku hurquna	Waterput
Waman	Falco (geslacht)
Desiderius Erasmus	Desiderius Erasmus
Wayakil	Guayaquil
Inuhu	Venkel
Q'umir umiña	Smaragd
Piñi	Kristal (natuurwetenschappen)
Muyuriq pacha	Natuurlijke omgeving
Q'inti	Kolibries
Kiwi p'isqu	Apteryx
Chankaku	Sok (kledingstuk)
Thomas Müller	Thomas Müller (voetballer)
Philipp Lahm	Philipp Lahm
Henan pruwinsya	Henan (China)
Tocantins suyu	Tocantins (staat)
Piyu IX	Paus Pius IX
Liyun XII	Paus Leo XII
Andrés Iniesta	Andrés Iniesta
Griguryu XVI	Paus Gregorius XVI
Piyu X	Paus Pius X
Gerd Müller	Gerd Müller
Aytipi pacha kuyuy (2010)	Aardbeving Haïti 2010
Sergipe suyu	Sergipe
Pupu	Navel
Arjen Robben	Arjen Robben
Eduard Buchner	Eduard Buchner
Salem (Oregon)	Salem (Oregon)
Liyun XIII	Paus Leo XIII
Liaoning pruwinsya	Liaoning
Judas Tadeu	Judas Taddeüs
Liyun I	Paus Leo I
1740 watakuna	1740-1749
Pisqu chhulli	Vogelpest
264 kñ	264 v.Chr.
185 kñ	185 v.Chr.
Bixente Lizarazu	Bixente Lizarazu
169 kñ	169 v.Chr.
Domingo de Guzmán	Dominicus Guzman
119 kñ	119 v.Chr.
195 kñ	195 v.Chr.
115 kñ	115 v.Chr.
120 kñ	120 v.Chr.
Sirwila	Pruim
1500 watakuna	1500-1509
Toulon	Toulon
Kuyuchina	Motor
156 kñ	156 v.Chr.
129 kñ	129 v.Chr.
Sepp Maier	Sepp Maier
Resistencia (Chaku)	Resistencia
Rawson	Rawson (Chubut)
Córdoba (Arhintina)	Córdoba (Argentinië)
Corrientes	Corrientes (stad)
Paraná (Entre Ríos)	Paraná (Entre Ríos)
Formosa (Arhintina)	Formosa (Argentinië)
Santa Rosa (Arhintina)	Santa Rosa (La Pampa)
San Salvador de Jujuy	San Salvador de Jujuy
104 kñ	104 v.Chr.
Killa unquy	Maansverduistering
La Rioja llaqta	La Rioja (Argentinië)
Mendoza	Mendoza (stad)
Neuquén	Neuquén (stad)
San Luis (Arhintina)	San Luis (Argentinië)
Santa Fe (Arhintina)	Santa Fe (Argentinië)
139 kñ	139 v.Chr.
Santiago del Estero	Santiago del Estero (stad)
122 kñ	122 v.Chr.
206 kñ	206 v.Chr.
Ignacio de Loyola	Ignatius van Loyola
Bastian Schweinsteiger	Bastian Schweinsteiger
Kuyuti	Coyote
Urqusapa Kharabaq	Nagorno-Karabach
203 kñ	203 v.Chr.
Günter Netzer	Günter Netzer
Uli Hoeneß	Uli Hoeneß
102 kñ	102 v.Chr.
Ronald Golias	Ronald Golias
Chaqallu yura rikch'aq ayllu	Vlinderbloemenfamilie
Paul Breitner	Paul Breitner
Uwe Seeler	Uwe Seeler
Chuki	Speer
159 kñ	159 v.Chr.
Kutana	Molen
Qhuya	Mijnbouw
141 kñ	141 v.Chr.
Unquy mast'akuy	Epidemie
Manqus wasi	Tempel
183 kñ	183 v.Chr.
Charleston (West Virginia)	Charleston (West Virginia)
Titanic (1997 kuyu walltay)	Titanic (1997)
Nobel Suñay Chaqllisinchipi	Nobelprijs voor de Scheikunde
Manchakuy	Angst
Kichka qarayuq	Stekelhuidigen
1820 watakuna	1820-1829
241 kñ	241 v.Chr.
Wolfgang Overath	Wolfgang Overath
209 kñ	209 v.Chr.
210 kñ	210 v.Chr.
Amarumayu suyu (Kulumbya)	Amazonas (Colombia)
Hawaqlla muru unquy	Waterpokken
103 kñ	103 v.Chr.
Francisco Pizarro	Francisco Pizarro
Buenos Aires wamani	Buenos Aires (provincie)
Qhatamarka wamani	Catamarca (provincie)
Chaku wamani	Chaco (provincie)
Corrientes wamani	Corrientes (provincie)
Córdoba wamani	Córdoba (provincie van Argentinië)
Formosa wamani	Formosa (provincie)
Entre Ríos wamani	Entre Ríos (provincie)
Jujuy wamani	Jujuy (provincie)
145 kñ	145 v.Chr.
142 kñ	142 v.Chr.
Wamp'urani	Haven
Murira	Moerbei
La Pampa wamani	La Pampa (provincie)
La Rioja wamani	La Rioja (provincie van Argentinië)
Mendoza wamani	Mendoza (provincie)
Misiones wamani	Misiones (provincie)
Neuquén wamani	Neuquén (provincie)
Río Negro wamani	Río Negro (provincie)
Salta wamani	Salta (provincie)
San Juan wamani	San Juan (provincie van Argentinië)
San Luis wamani	San Luis (provincie)
Haji Mohamed Suharto	Soeharto
Santa Krus wamani	Santa Cruz (provincie van Argentinië)
Santa Fe wamani	Santa Fe (provincie)
Santiago del Estero wamani	Santiago del Estero (provincie)
Tukuman wamani	Tucumán (provincie)
109 kñ	109 v.Chr.
Ninasuyu wamani	Vuurland, Antarctica en Zuid-Atlantische eilanden
215 kñ	215 v.Chr.
148 kñ	148 v.Chr.
1770 watakuna	1770-1779
Jürgen Grabowski	Jürgen Grabowski
Chubut wamani	Chubut (provincie)
121 kñ	121 v.Chr.
189 kñ	189 v.Chr.
179 kñ	179 v.Chr.
186 kñ	186 v.Chr.
Wayrukuna	Dobbelsteen
Linu	Vlas (gewas)
190 kñ	190 v.Chr.
152 kñ	152 v.Chr.
168 kñ	168 v.Chr.
Simintu	Cement (bouwmateriaal)
Świętochłowice	Świętochłowice
Jilin pruwinsya	Jilin (provincie)
235 kñ	235 v.Chr.
Alikarnassospi Maussollospa aya wasin	Mausoleum van Halicarnassus
222 kñ	222 v.Chr.
Wamink'a maqay	Staatsgreep
236 kñ	236 v.Chr.
237 kñ	237 v.Chr.
238 kñ	238 v.Chr.
Coimbra	Coimbra (stad)
239 kñ	239 v.Chr.
Qunchu	Gist
233 kñ	233 v.Chr.
231 kñ	231 v.Chr.
177 kñ	177 v.Chr.
229 kñ	229 v.Chr.
171 kñ	171 v.Chr.
225 kñ	225 v.Chr.
133 kñ	133 v.Chr.
226 kñ	226 v.Chr.
137 kñ	137 v.Chr.
223 kñ	223 v.Chr.
184 kñ	184 v.Chr.
144 kñ	144 v.Chr.
147 kñ	147 v.Chr.
Amaru	Reuzenslangen
Napaykuy	Groet (etiquette)
232 kñ	232 v.Chr.
K'apra	Keramiek
Ruud van Nistelrooy	Ruud van Nistelrooij
151 kñ	151 v.Chr.
112 kñ	112 v.Chr.
Kalistu	Eucalyptus
Muyu-muyu	Grote franjepoot
Q'upa	Afval (vuilnis)
Charlottep Llikan	Charlotte's Web (boek)
Hunan pruwinsya	Hunan
Wañusqa rimay	Dode taal
Pécs	Pécs
Kim Dae-jung	Kim Dae-jung
Qinghai pruwinsya	Qinghai
197 kñ	197 v.Chr.
207 kñ	207 v.Chr.
Isabel I	Isabella I van Castilië
105 kñ	105 v.Chr.
188 kñ	188 v.Chr.
180 kñ	180 v.Chr.
Thierry Henry	Thierry Henry
131 kñ	131 v.Chr.
Maya	Maya's
Wach'i	Pijl (wapen)
Kawsaykuq yawri	Organel
Han-P'ut' rimaykuna	Sino-Tibetaanse talen
1680 watakuna	1680-1689
1610 watakuna	1610-1619
Clive Dunn	Clive Dunn
191 kñ	191 v.Chr.
Liwri	Echte hazen
Felix Mendelssohn	Felix Mendelssohn Bartholdy
Uyq'ur runa	Oeigoeren
275 kñ	275 v.Chr.
212 kñ	212 v.Chr.
Mamallaqta parki	Nationaal park
199 kñ	199 v.Chr.
Olimpyapi Zeus wank'a	Beeld van Zeus te Olympia
1510 watakuna	1510-1519
196 kñ	196 v.Chr.
187 kñ	187 v.Chr.
198 kñ	198 v.Chr.
192 kñ	192 v.Chr.
Waysallpu yura rikch'aq ayllu	Rozenfamilie
Putuq	Trapezium
T'iwka	Boog (wapen)
193 kñ	193 v.Chr.
194 kñ	194 v.Chr.
205 kñ	205 v.Chr.
155 kñ	155 v.Chr.
176 kñ	176 v.Chr.
Patrick Vieira	Patrick Vieira
181 kñ	181 v.Chr.
Edgar Degas	Edgar Degas
Ruqyay musyana	Microfoon
Sonora suyu	Sonora (staat)
Waraniyi runa	Guaraní (volk)
Guanajuato suyu	Guanajuato (staat)
Juan Sebastián Verón	Juan Sebastián Verón
Baja California Sur suyu	Baja California Sur
167 kñ	167 v.Chr.
166 kñ	166 v.Chr.
174 kñ	174 v.Chr.
165 kñ	165 v.Chr.
Lacuna Coil	Lacuna Coil
208 kñ	208 v.Chr.
160 kñ	160 v.Chr.
161 kñ	161 v.Chr.
164 kñ	164 v.Chr.
182 kñ	182 v.Chr.
173 kñ	173 v.Chr.
172 kñ	172 v.Chr.
178 kñ	178 v.Chr.
175 kñ	175 v.Chr.
Octavio Paz	Octavio Paz
Hap'iqay	Verstehen
Sendai	Sendai
Harry Potter nina q'iruwan	Harry Potter en de Vuurbeker (boek)
Harry Potter wañuypa chiqanyankunawan	Harry Potter en de Relieken van de Dood (boek)
Wangari Maathai	Wangari Maathai
Walla	Bergketen
Siwi	Ring (sieraad)
Hubei pruwinsya	Hubei
Harry Potter khuska yawar awkiwan	Harry Potter en de Halfbloed Prins (boek)
Zlatan Ibrahimović	Zlatan Ibrahimović
154 kñ	154 v.Chr.
Shanxi pruwinsya	Shanxi
Piluta Hayt'ay Pachantin Kupa 1982	Wereldkampioenschap voetbal 1982
Piluta Hayt'ay Pachantin Kupa 1986	Wereldkampioenschap voetbal 1986
Alcalá de Henares	Alcalá de Henares
Piluta Hayt'ay Pachantin Kupa 1978	Wereldkampioenschap voetbal 1978
132 kñ	132 v.Chr.
170 kñ	170 v.Chr.
157 kñ	157 v.Chr.
111 kñ	111 v.Chr.
114 kñ	114 v.Chr.
220 kñ	220 v.Chr.
163 kñ	163 v.Chr.
162 kñ	162 v.Chr.
280 kñ	280 v.Chr.
134 kñ	134 v.Chr.
Espoo	Espoo
K'aklla	Wang (anatomie)
Oulu	Oulu (stad)
Imasmari	Raadsel
P'aqu	Bruin
Yuquspa allquchay	Verkrachting
Guizhou pruwinsya	Guizhou
Apay p'uruña	Emmer
Atakama	Atacama (woestijn)
Linus (Tayta Papa)	Paus Linus
Nobel Suñay Musikupi	Prijs van de Zweedse Rijksbank voor economie
218 kñ	218 v.Chr.
118 kñ	118 v.Chr.
138 kñ	138 v.Chr.
135 kñ	135 v.Chr.
128 kñ	128 v.Chr.
270 kñ	270 v.Chr.
Harry Potter pakasqa ukhuwan	Harry Potter en de Geheime Kamer (boek)
Wata hunt'ay	Verjaardag
Kuru	Wormen (dieren)
Schio llaqta	Schio
Kuskan ismuykuy mit'a	Halveringstijd
Kawallu awqaq	Cavalerie
Ch'illik'utu	Krekels
287 kñ	287 v.Chr.
216 kñ	216 v.Chr.
300 kñ	300 v.Chr.
Marie Antoinette	Marie Antoinette van Oostenrijk
P'anqa kañina	Bankbiljet
158 kñ	158 v.Chr.
127 kñ	127 v.Chr.
117 kñ	117 v.Chr.
153 kñ	153 v.Chr.
125 kñ	125 v.Chr.
108 kñ	108 v.Chr.
Aix-en-Provence	Aix-en-Provence
124 kñ	124 v.Chr.
Paul Dirac	Paul Dirac
Mama aqha p'uchqu	Azijnzuur
Pierre Littbarski	Pierre Littbarski
Zico	Zico
221 kñ	221 v.Chr.
Tiziano	Titiaan
Tupu	Natuurkundige eenheid
Belém	Belém (Pará)
Harry Potter Askabanmanta ayqiq samk'asqawan	Harry Potter en de Gevangene van Azkaban (boek)
Sansa k'anchana	Gloeilamp
230 kñ	230 v.Chr.
295 kñ	295 v.Chr.
276 kñ	276 v.Chr.
204 kñ	204 v.Chr.
288 kñ	288 v.Chr.
Amerigo Vespucci	Amerigo Vespucci (persoon)
Josuap qillqasqan	Jozua (boek)
Kalahari	Kalahari
Achi Tayta (kuyu walltay)	The Godfather
Piluta Hayt'ay Pachantin Kupa 2002	Wereldkampioenschap voetbal 2002
Gary Lineker	Gary Lineker
Naoto Kan	Naoto Kan
Pratibha Patil	Pratibha Patil
Khirkinchu	Gordeldieren
Green Day	Green Day
Robbie Williams	Robbie Williams
339	339
340	340
Nijmegen	Nijmegen
Surq'an phiru unquy	Longkanker
354	354
356	356
358	358
361	361
363	363
364	364
Shaanxi pruwinsya	Shaanxi
368	368
369	369
370	370
371	371
Plantilla:Commonscat	Sjabloon:Commonscat
376	376
377	377
378	378
1780 watakuna	1780-1789
383	383
384	384
Inlatirra suyup riqyunkuna	Regio's van Engeland
388	388
389	389
390	390
391	391
392	392
1730 watakuna	1730-1739
393	393
394	394
395	395
396	396
397	397
Ñutqu p'istuq llika unquy	Hersenvliesontsteking
398	398
399	399
1540 watakuna	1540-1549
Bedřich Smetana	Bedřich Smetana
297 kñ	297 v.Chr.
Romanukunapaq qillqa	Brief van Paulus aan de Romeinen
293 kñ	293 v.Chr.
Mamallaqtapura Huñu Sallqa Pachata Sallqapi Kaqkunata Amachanapaq	International Union for Conservation of Nature and Natural Resources
Medellín	Medellín (Colombia)
Yachay munaq	Student
Kipa	Sjofar
Martin Heidegger	Martin Heidegger
Kōbe	Kobe
Recife	Recife
Magallanes k'ikllu	Straat Magellaan
Phiruru	Katrol
285 kñ	285 v.Chr.
Aya	Kadaver
Piluta Hayt'ay Pachantin Kupa 1930	Wereldkampioenschap voetbal 1930
1750 watakuna	1750-1759
1580 watakuna	1580-1589
1590 watakuna	1590-1599
Ch'antakuq rimay	Synthetische taal
Didier Drogba	Didier Drogba
Linus Pauling	Linus Pauling
Q'aytu	Garen (draad)
Willakuy	Kort verhaal
Yale Yachay Suntur	Yale-universiteit
279	279
440	440
517	517
572	572
Awstrunisyu rimaykuna	Austronesische talen
Saint Petersburg	Saint Petersburg
Liyun X	Paus Leo X
Virginia Beach (Virginia)	Virginia Beach
Oscar Arias	Óscar Arias
Chullunku pacha	IJstijd
Karu puriy	Toerisme
Pulla	Look (geslacht)
Putura	Kurk (materiaal)
Jean de La Fontaine	Jean de La Fontaine
2026	2026
2024	2024
2023	2023
2022	2022
2021	2021
Loch Ness	Loch Ness (meer)
Llamk'ay sayachi	Staking
Chaski	Poststuk
2041	2041
2042	2042
2043	2043
2044	2044
2045	2045
2046	2046
2047	2047
2048	2048
2049	2049
2059	2059
Giulio Andreotti	Giulio Andreotti
Truyanu Kawallu	Paard van Troje
Manchester City FC	Manchester City FC
Muksi	Oxide
Wu Yi	Wu Yi
John Atta Mills	John Atta Mills
Piqa	Pica (Tarapacá)
Cali	Cali
Pereira	Pereira (Colombia)
John Ford (kullu walltay)	John Ford (regisseur)
John Howard	John Howard
Gniezno	Gniezno (stad)
Frank Capra	Frank Capra
William Wyler	William Wyler
John Huston	John Huston
Joseph L. Mankiewicz	Joseph L. Mankiewicz
Providencia (Chili)	Providencia (Chili)
Puente Alto	Puente Alto
Puerto Varas	Puerto Varas
Punta Arenas	Punta Arenas
Philipiyuqkunapaq qillqa	Brief van Paulus aan de Filippenzen
Iñini	Apostolische geloofsbelijdenis
Takikunap takin	Hooglied
Malyakhiyap qillqasqan	Maleachi (boek)
Awya Yala rimaykuna	Inheemse talen van Amerika
Werder Bremen	Werder Bremen
Evola virusmanta unquyqa	Ebola
Middelburg (Zeeland)	Middelburg (Zeeland)
Kawsay allpa saywachi	Biogeografie
Sheikh Hasina	Hasina Wajed
Plantilla:T'inkisqa	Sjabloon:Infobox chemische stof
Plantilla:Taxobox	Sjabloon:Taxobox
Rosario (Arhintina)	Rosario (Argentinië)
Abebe Bikila	Abebe Bikila
Mar del Plata	Mar del Plata
Jesse Owens	Jesse Owens
Javier Zanetti	Javier Zanetti
Fredrik Reinfeldt	Fredrik Reinfeldt
Louis Gerhard De Geer	Louis Gerhard De Geer
Yatana waqachina	Toetsinstrument
Roberto Rossellini	Roberto Rossellini
Bernardo Bertolucci	Bernardo Bertolucci
Saltillo	Saltillo (Mexico)
Coahuila suyu	Coahuila de Zaragoza
Bisiklita yallinakuy	Fietsverkeer
Werner Faymann	Werner Faymann
Kiswar yura rikch'aq ayllu	Helmkruidfamilie
Muña yura rikch'aq ayllu	Lipbloemenfamilie
Liryu yura rikch'aq ayllu	Leliefamilie
K'ayra	Kikkers
Wata-wata	Salamanders
Olof Palme	Olof Palme
Ingvar Carlsson	Ingvar Carlsson
Chullu walli	Harpij (roofvogel)
Q'ispi rumi	Obsidiaan
Katiguriya:Qhapaq	Categorie:Koning
Sami Khedira	Sami Khedira
Ska	Ska (muziek)
Tumay aranwa	Amfitheater
Valincia (Winisuyla)	Valencia (Venezuela)
