非洲	Afrika
分類:Kîm-yùng	Categorie:Financiering
分類:Thien-sṳ	Categorie:Televisie
分類:Chhòn-kau-sṳ	Categorie:Missionaris
分類:Hói-hia̍p	Categorie:Zeestraat
粵語	Kantonees
分類:Yin-Êu Ngî-ne	Categorie:Indo-Europese taalfamilie
分類:Kî-chhòng	Categorie:Vliegveld
分類:Fa-ho̍k ngièn-su	Categorie:Chemisch element
分類:Khô-ho̍k-kâ	Categorie:Wetenschapper
分類:Pâ-kî-sṳ̂-thán Thi-lî	Categorie:Geografie van Pakistan
分類:Kî-tuk-kau lî-ngì	Categorie:Liturgie
分類:Nì-pok	Categorie:Nepal
分類:Thòi-vân	Categorie:Taiwan
分類:Chûng-koet chhèu-thoi	Categorie:Chinese dynastie
分類:Pet-mî-chû koet-kâ	Categorie:Land in Noord-Amerika
分類:Sṳ-tshòi	Categorie:Groente
分類:Súi-kó	Categorie:Fruit
分類:Khiu-yok Sṳn-kîn	Categorie:Oude Testament
分類:Pok-vu̍t-kón	Categorie:Museum
分類:Hì-hèu	Categorie:Klimaat
分類:Â-chû Thi-lî	Categorie:Geografie van Azië
分類:Ngìn-lui-ho̍k	Categorie:Antropologie
分類:Thai-khûng Chhàm	Categorie:Ruimtestation
分類:Fap-koet Thai-ho̍k	Categorie:Franse universiteit
模板:ESP	Sjabloon:ES
分類:Thung-vu̍t	Categorie:Dierenrijk
分類:Ngî-yîm-ho̍k	Categorie:Fonetiek
分類:Hòng-khûng Kûng-sṳ̂	Categorie:Luchtvaartmaatschappij
分類:Ngìn-khièn	Categorie:Mensenrechten
分類:Ngo̍k-hi	Categorie:Muziekinstrument
分類:Ngî-ne	Categorie:Taal naar indeling
分類:Hon-sṳ	Categorie:Chinees schrift
分類:Pó-sa̍k	Categorie:Edelsteen
分類:Koet-kâ Kûng-yèn	Categorie:Nationaal park
分類:Hi-siong-ho̍k	Categorie:Meteorologie
分類:Chûng-mî-chû	Categorie:Midden-Amerika
分類:Hiông-kóng	Categorie:Hongkong
分類:Kóng-sî-sén	Categorie:Guangxi
分類:Yên-liau	Categorie:Brandstof
分類:Sông-hói	Categorie:Shanghai
分類:Sin-sit kî-su̍t	Categorie:Informatietechnologie
分類:Ngiuk-lui	Categorie:Vlees
分類:Yo̍k-ho̍k	Categorie:Farmacie
分類:Sú-tû	Categorie:Hoofdstad
分類:Nàm-Â	Categorie:Zuid-Azië
分類:Kham-thap-pu-lî-â	Categorie:Cantabrië
分類:Â-sṳ̂-thù-lî-â-sṳ̂-sén	Categorie:Asturië
分類:Kîm-su̍k	Categorie:Metaal
分類:Thòi-pet-sṳ	Categorie:Taipei
分類:Lò-màn Ngî-chhu̍k	Categorie:Romaanse taal
分類:Kâu-thûng	Categorie:Vervoer
分類:Ngiên-kiu	Categorie:Onderzoek
分類:Thông-lui	Categorie:Koolhydraat
分類:Fòng-ti	Categorie:Keizer
分類:Nàm-tó ngî-hì	Categorie:Austronesische taalfamilie
分類:Pet-mî-chû	Categorie:Noord-Amerika
分類:Kô-sú	Categorie:Zanger
分類:Si-chhòng	Categorie:Tibet
分類:Sú-ho̍k-kâ	Categorie:Wiskundige
分類:Vu̍t-lî ho̍k-kâ	Categorie:Natuurkundige
分類:Kîn-chi ho̍k-kâ	Categorie:Econoom
分類:Mìn-tsú	Categorie:Democratie
分類:Kî-tuk-kau Li̍t-sṳ́	Categorie:Geschiedenis van het christendom
分類:Àu-mûn	Categorie:Macau
分類:Hàng-sên-ne	Categorie:Planetenstelsel
分類:Hiông-kóng pan-tó	Categorie:Hongkongs eiland
分類:Thòi-vân ngî-ngièn	Categorie:Taal in Taiwan
分類:Khiù-lui Yun-thung	Categorie:Balsport
分類:Ngiùn-hòng	Categorie:Bank
Fu̍k-vu	Dienst (economie)
分類:Chûng-fà Ngìn-mìn Khiung-fò-koet	Categorie:Volksrepubliek China
分類:Kâ-thai-lò-nì-â	Categorie:Catalonië
分類:Khien-không	Categorie:Gezondheid
分類:User zh-classical-2	Categorie:Wikipedia:Gebruiker zh-wen-2
Trojany	Trojany (Mazovië)
分類:Â-chû koet-kâ	Categorie:Land in Azië
模板:Chûng-fà Mìn-chhu̍k	Sjabloon:Navigatie volkeren China
模板:MLT	Sjabloon:MT
模板:User zh-classical-2	Sjabloon:Gebruiker zh-wen-2
分類:Hak-kâ	Categorie:Hakka
分類:Kûng-yèn	Categorie:Park
分類:Thòi-vân Ngiùn-hòng	Categorie:Taiwanese bank
分類:Thòi-vân ngièn-tshu-mìn ngî-ngièn	Categorie:Formosaanse taalfamilie
分類:Nàm-Â Thi-lî	Categorie:Geografie van Zuid-Azië
分類:Si-chhòng Thi-lî	Categorie:Geografie van Tibet
分類:Nui-mùng-kú Tshṳ-tshṳ-khî	Categorie:Binnen-Mongolië
分類:Kôn-thòng-khî	Categorie:Kwun Tong (district)
分類:Lâ-tên Mî-chû	Categorie:Latijns-Amerika
分類:Chûng-fà Mìn-koet	Categorie:Republiek China
分類:Siak-khiet-kau	Categorie:Sikhisme
分類:Sa-fi Mìn-tsú Tsú-ngi	Categorie:Sociaaldemocratie
模板:BEL	Sjabloon:BE
分類:Vùi-sṳ̂-khà-sén	Categorie:Huesca (provincie)
分類:Thap-là-kô-na̍p-sén	Categorie:Tarragona (provincie)
分類:Pâ-set-lò-nâ-sén	Categorie:Barcelona (provincie)
分類:Pâ-lùn-sî-â-sén	Categorie:Valencia (provincie)
分類:Chûng-kau-ho̍k	Categorie:Godsdienstwetenschap
分類:Thò-yèn-yen	Categorie:Táoyuán
分類:Thien-fa	Categorie:Telefonie
模板:TPE	Sjabloon:TPE
分類:Ngân-set	Categorie:Kleur
分類:Â-là-kung	Categorie:Aragón
分類:User cdo	Categorie:Wikipedia:Gebruiker cdo
分類:User zh-min-dong-N	Categorie:Wikipedia:Gebruiker cdo-M
分類:Tseu-mìn	Categorie:Verlichting
分類:Phòng-châ-phú	Categorie:Punjab
模板:Chûng-fà Mìn-koet Hàng-chṳn Khî-va̍k	Sjabloon:Navigatie deelgebieden Taiwan
分類:Lie̍t-yî-tha̍t-sén	Categorie:Lerida (provincie)
甲型流感病毒H7N9亞型	H7N9
分類:User lzh	Categorie:Wikipedia:Gebruiker lzh
分類:Sat-là-kô-sat-sén	Categorie:Zaragoza (provincie)
模板:HUN	Sjabloon:HU
Â-phô	Grootmoeder
模板:Yin-thu-nì-sî-â	Sjabloon:Navigatie provincies Indonesië
模板:Kóng-sî Hàng-chṳn Khî-va̍k	Sjabloon:Navigatie autonome regio Guangxi
模板:Kóng-tûng Hàng-chṳn Khî-va̍k	Sjabloon:Navigatie provincie Guangdong
分類:User en-1	Categorie:Wikipedia:Gebruiker en-1
分類:User de-1	Categorie:Wikipedia:Gebruiker de-1
Liû-khiû Khiùn-tó	Riukiu-eilanden
模板:User ru-3	Sjabloon:Gebruiker ru-3
模板:User nl-3	Sjabloon:Gebruiker nl-3
模板:Si-chhôn Hàng-chṳn Khî-va̍k	Sjabloon:Navigatie provincie Sichuan
𠊎話	Aihua
Hon-khek	Hakka opera
模板:Style/IPA	Sjabloon:Style/IPA
模板:Style/yid	Sjabloon:Style/yid
IPhone 5S	IPhone 5s
IPhone 5C	IPhone 5c
Kiông	Gember
Sûng-kú Lô-siên	Dubbele helix
特殊:最近更改	Speciaal:RecenteWijzigingen
馬來西亞航空17號班機空難	Malaysia Airlines-vlucht 17
